127.0.0.1 - - [06/Apr/2017:09:47:56 +0800] "GET /ShSite/css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:49:37 +0800] "GET /ShSite/Good HTTP/1.1" 200 7035
127.0.0.1 - - [06/Apr/2017:09:49:37 +0800] "GET /ShSite/css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:49:37 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 200 2067
127.0.0.1 - - [06/Apr/2017:09:49:38 +0800] "GET /ShSite/index HTTP/1.1" 200 10415
127.0.0.1 - - [06/Apr/2017:09:49:38 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:49:45 +0800] "GET /ShSite/index HTTP/1.1" 200 10415
127.0.0.1 - - [06/Apr/2017:09:49:45 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 200 2067
127.0.0.1 - - [06/Apr/2017:09:49:52 +0800] "GET /ShSite/index HTTP/1.1" 200 10415
127.0.0.1 - - [06/Apr/2017:09:49:52 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 200 2067
127.0.0.1 - - [06/Apr/2017:09:50:34 +0800] "GET /ShSite/index HTTP/1.1" 200 10367
127.0.0.1 - - [06/Apr/2017:09:50:34 +0800] "GET /ShSite/css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:50:34 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:50:53 +0800] "GET /ShSite/index HTTP/1.1" 200 10241
127.0.0.1 - - [06/Apr/2017:09:50:53 +0800] "GET /ShSite/css/carousel.css HTTP/1.1" 304 -
127.0.0.1 - - [06/Apr/2017:09:50:55 +0800] "GET /ShSite/index HTTP/1.1" 200 10241
127.0.0.1 - - [06/Apr/2017:09:50:55 +0800] "GET /ShSite/index HTTP/1.1" 200 10241
